record_id,인물,org_id,구분,직위,원표기,시간구간,근거절,보조출전,근거수준,보조사료대조,교차확인비고,비고,시기구획,직무분류,기관계열
OH0724,나카무라 다카나오,O086,직위,기타,판사,1908~,93-1,,대구물어 단독 전거,미대조,,,확장기(1908~10),7 사법,기관(관청)
OH0725,다나카 요시하루,O086,직위,기타,판사,1908~,93-1,,대구물어 단독 전거,미대조,,,확장기(1908~10),7 사법,기관(관청)
OH0726,다키하라 기타로,O086,직위,기타,서기,,51-1,,대구물어 단독 전거,미대조,,대구복심법원 서기로 전임,,3 집행간부·사무회계직,기관(관청)
OH0727,데라카와 산조,O086,직위,기타,판사,1908~,93-1,,대구물어 단독 전거,미대조,,,확장기(1908~10),7 사법,기관(관청)
OH0728,도리야마 고야타,O086,직위,기타,대구지방재판소 초대 소장,1908~,63-3;93-1;98-3,,대구물어 단독 전거,미대조,,,확장기(1908~10),7 사법,기관(관청)
OH0729,도요타 슌스케,O086,직위,기타,검사,1908~,93-1,,대구물어 단독 전거,미대조,,,확장기(1908~10),7 사법,기관(관청)
OH0730,도이 요타로,O086,직위,기타,대구공소원장,1908~,93-1;98-3;109-1,,대구물어 단독 전거,미대조,,98-3에서는 '검사장'으로 표기(본문 오기로 보임) | 연수입 6천 원 이상 1등급,확장기(1908~10),7 사법,기관(관청)
OH0731,마쓰시타 나오미,O086,직위,기타,법무보좌관,1907~,63-3;64-5;71-1;93-2;98-3,,대구물어 단독 전거,미대조,,1907-01-26 착임;직원록상 경북재판소 항목 | 도리야마 후임 | 법무보좌관에서 전임,민단 제도화기(1906~07),7 사법,기관(관청)
OH0732,마쓰시타 나오히데,O086,직위,기타,대구지방법원 부장판사,,63-3,,대구물어 단독 전거,미대조,,1930 현재;나오미의 아들,,7 사법,기관(관청)
OH0733,마에자와 마사미,O086,직위,기타,판사,1908~,93-1,,대구물어 단독 전거,미대조,,,확장기(1908~10),7 사법,기관(관청)
OH0734,모리우라 구마조,O086,직위,기타,검사,1908~,93-1,,대구물어 단독 전거,미대조,,,확장기(1908~10),7 사법,기관(관청)
OH0735,사이토 소시로,O086,직위,기타,판사,1908~,93-1,,대구물어 단독 전거,미대조,,,확장기(1908~10),7 사법,기관(관청)
OH0736,오무라 모토요,O086,직위,기타,검사,1908~,93-1,,대구물어 단독 전거,미대조,,,확장기(1908~10),7 사법,기관(관청)
OH0737,요시다 유로쿠로,O086,직위,기타,검사정,1908~,93-1;98-3,,대구물어 단독 전거,미대조,,,확장기(1908~10),7 사법,기관(관청)
OH0738,육종만,O086,직위,기타,검사,1907,71-1,,대구물어 단독 전거,미대조,,직원록상 경북재판소,민단 제도화기(1906~07),7 사법,기관(관청)
OH0739,이우라 요시히사,O086,직위,기타,판사,1908~,93-1,,대구물어 단독 전거,미대조,,,확장기(1908~10),7 사법,기관(관청)
OH0740,히자쓰키 마스키치,O086,직위,기타,통역관(복심법원),1913,39-2,,대구물어 단독 전거,미대조,,,시기외,5 전문직능직,기관(관청)
OH0741,모리타 로쿠오,O088,직위,기타,주임,1907~,73-2,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),3 집행간부·사무회계직,기관(관청)
OH0742,이토 구마사부로,O088,직위,기타,기수,1907~,73-2,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),5 전문직능직,기관(관청)
OH0743,아카쿠라 야타로,O091,직위,기타,대장(중위),1907,71-1,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),9 경찰·헌병·군,기관(군)
OH0744,야마다(수비대장),O091,직위,기타,수비대장(중위),1905,13-3,,대구물어 단독 전거,미대조,,히타카 후임,민회기(1903~05),9 경찰·헌병·군,기관(군)
OH0745,에이 산타로,O091,직위,기타,소위,1907,71-1,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),9 경찰·헌병·군,기관(군)
OH0746,히타카 사이지,O091,직위,기타,수비대장(육군대위),1905,7-3;13-2,,대구물어 단독 전거,미대조,,이용익 배척 사건·달성산 개간 담판 중재,민회기(1903~05),9 경찰·헌병·군,기관(군)
OH0747,곤지,O092,직위,기타,헌병보조원,1907,78-3,,대구물어 단독 전거,미대조,,신규인물후보 — 흥해 주재·인용 토벌기록,민단 제도화기(1906~07),9 경찰·헌병·군,기관(군)
OH0748,마유미 다다시,O092,소속,,헌병,1903~,14-1,,대구물어 단독 전거,미대조,,1903년 말 헌병으로 대구 이주,민회기(1903~05),,기관(군)
OH0749,시바타,O092,직위,기타,헌병보조원,1907,78-3,,대구물어 단독 전거,미대조,,신규인물후보 — 흥해 주재·인용 토벌기록,민단 제도화기(1906~07),9 경찰·헌병·군,기관(군)
OH0750,후지모토,O092,직위,기타,헌병보조원,1907,78-3,,대구물어 단독 전거,미대조,,신규인물후보 — 인용 토벌기록,민단 제도화기(1906~07),9 경찰·헌병·군,기관(군)
OH0751,나적,O093,직위,기타,정위(正尉),1907,71-1,,대구물어 단독 전거,미대조,,신규인물후보,민단 제도화기(1906~07),9 경찰·헌병·군,기관(군·한국)
OH0752,양재훈,O093,직위,기타,대장(참령),1907,71-1,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),9 경찰·헌병·군,기관(군·한국)
OH0753,원은상,O093,직위,기타,부관,1907,71-1,,대구물어 단독 전거,미대조,,,민단 제도화기(1906~07),9 경찰·헌병·군,기관(군·한국)
OH0754,나카무라 신로쿠,O095,직위,기타,중위,~1909,111-3,,대구물어 단독 전거,미대조,,공로 장교 명단,확장기(1908~10),9 경찰·헌병·군,기관(군)
OH0755,니노미야 규지,O095,직위,기타,전임 대위,~1909,111-3,,대구물어 단독 전거,미대조,,전임,확장기(1908~10),9 경찰·헌병·군,기관(군)
OH0756,쓰네요시 다다미치,O095,직위,기타,여단장(소장),1907~,82-3;93-2;98-3;99-4;100-2;103-1;107-1;111-3,,대구물어 단독 전거,미대조,,제2연대장에서 소장 승진·요다 후임 | 1909 귀환·107-2 열병 | 공로 장교 명단; 순행 봉영위원장 겸(101-3),민단 제도화기(1906~07),9 경찰·헌병·군,기관(군)
OH0757,요다 고타로,O095,직위,기타,사령관(여단장·소장),1907,73-6;111-3,,대구물어 단독 전거,미대조,,본문표기 요다 히로타로(依田廣太郎) — 1907-11 제1사단 제1여단장 전임(82-3) | 전임 여단장,민단 제도화기(1906~07),9 경찰·헌병·군,기관(군)
OH0758,히지카타 기요시,O095,직위,기타,부관(대위),~1909,111-3,,대구물어 단독 전거,미대조,,공로 장교 명단,확장기(1908~10),9 경찰·헌병·군,기관(군)
OH0759,가와미치 노부타쓰,O096,직위,기타,조장(曹長),~1909,110-3,,대구물어 단독 전거,미대조,,폭도 진압 중 전몰자 | 전몰자(충혼제 제향 대상),확장기(1908~10),9 경찰·헌병·군,기관(군)
OH0760,기쿠치 슈덴,O096,직위,기타,연대장(대좌),1907~,73-6;98-3;99-4;100-2;110-3;111-3,,대구물어 단독 전거,미대조,,1907-11 천장절 당시 제12여단장 대리 겸(84-2·84-3) | 본문 성만 표기(기쿠치 대좌·연대장) | 1909 귀환·107-2 관병식 지휘관 | 1909-05-28 충혼제 제주; 1909 귀환,민단 제도화기(1906~07),9 경찰·헌병·군,기관(군)
OH0761,도미타 이타루,O096,직위,기타,1등 군의,1908~,96-2,,대구물어 단독 전거,미대조,,마쓰모토 후임,확장기(1908~10),9 경찰·헌병·군,기관(군)
OH0762,마쓰모토 시게마사,O096,직위,기타,3등 군의정,1907~1908,96-2,,대구물어 단독 전거,미대조,,1908-12 도쿄 제1위수병원 영전,민단 제도화기(1906~07),9 경찰·헌병·군,기관(군)
OH0763,아카시 야스이치로,O096,직위,기타,제1대대장(소좌),~1909,111-3,,대구물어 단독 전거,미대조,,공로 장교 명단,확장기(1908~10),9 경찰·헌병·군,기관(군)
OH0764,야스다 구스지,O096,직위,기타,부관(대위),~1909,111-3,,대구물어 단독 전거,미대조,,공로 장교 명단,확장기(1908~10),9 경찰·헌병·군,기관(군)
OH0765,요시다 가쓰사부로,O096,직위,기타,소좌,~1909,111-3,,대구물어 단독 전거,미대조,,공로 장교 명단,확장기(1908~10),9 경찰·헌병·군,기관(군)
OH0766,이사와 이와헤이,O096,직위,기타,제3대대장(소좌),~1909,107-1;111-3,,대구물어 단독 전거,미대조,,본문 이자와 이와히라(井澤岩平)로 표기·107-2 야전훈련 심판관 | 공로 장교 명단(원문 표기 이자와 이와히라),확장기(1908~10),9 경찰·헌병·군,기관(군)
OH0767,하야시 한스케,O096,직위,기타,소좌,~1909,111-3,,대구물어 단독 전거,미대조,,'동' 표기 | 공로 장교 명단,확장기(1908~10),9 경찰·헌병·군,기관(군)
OH0768,후와 다로시치,O096,직위,기타,제2대대장(소좌),~1909,111-3,,대구물어 단독 전거,미대조,,공로 장교 명단,확장기(1908~10),9 경찰·헌병·군,기관(군)
OH0769,니시무라 다케지로,O097,직위,기타,3등 주계정,1909~,111-1,,대구물어 단독 전거,미대조,,,확장기(1908~10),9 경찰·헌병·군,기관(군)
OH0770,마쓰다 젠에이,O097,직위,기타,부관(대위),1909~,111-1,,대구물어 단독 전거,미대조,,,확장기(1908~10),9 경찰·헌병·군,기관(군)
OH0771,미와 미쓰기,O097,직위,기타,연대장(대좌),1909~,111-1,,대구물어 단독 전거,미대조,,제2연대 본부 대구 설치(111-3에는 제1연대장으로 표기),확장기(1908~10),9 경찰·헌병·군,기관(군)
OH0772,아다치 겐조,O097,직위,기타,부관(대위),1909~,111-1,,대구물어 단독 전거,미대조,,,확장기(1908~10),9 경찰·헌병·군,기관(군)
OH0773,야마다 고지,O097,직위,기타,3등 군의정,1909~,111-1,,대구물어 단독 전거,미대조,,,확장기(1908~10),9 경찰·헌병·군,기관(군)
OH0774,와타나베 스이사이,O097,직위,기타,사령관(소장),1909~,111-1,,대구물어 단독 전거,미대조,,1909-06-02 착임,확장기(1908~10),9 경찰·헌병·군,기관(군)
OH0775,와타나베(渡邊),O097,직위,기타,파견사령관(소장),1909~,111-3,,대구물어 단독 전거,미대조,,신규인물후보; 성만 표기·야나가와 구 번사 출신,확장기(1908~10),9 경찰·헌병·군,기관(군)
OH0776,우메다 이와키,O097,직위,기타,부관(소좌),1909~,111-1,,대구물어 단독 전거,미대조,,,확장기(1908~10),9 경찰·헌병·군,기관(군)
OH0777,호리케 도라조,O105,직위,지배인,지점장,,108-2,,대구물어 단독 전거,미대조,,전직 국회의원,,4 상업·경영직,경제
OH0778,도조 쇼헤이,O106,직위,기타,경영,,108-2,,대구물어 단독 전거,미대조,,,,4 상업·경영직,경제
OH0779,가메야마 리헤타로,O107,직위,기타,이사관,1909,110-3,,대구물어 단독 전거,미대조,,충혼제 참례 당시 부산이사관 | 부산이사관으로 충혼제 참례,확장기(1908~10),8 행정관직,기관(관청)
OH0780,나가이 고타로,O108,직위,지배인,주임,1905,12-3,,대구물어 단독 전거,미대조,,,민회기(1903~05),4 상업·경영직,경제
OH0781,나카가와 다헤이,O108,소속,,도미시마구미 재직,1905,12-3,,대구물어 단독 전거,미대조,,저자 회고 기억,민회기(1903~05),,경제
OH0782,나카무라 기이치,O109,직위,사장,경영자,1907~,64-4,,대구물어 단독 전거,미대조,,1907-04 개업;하나야 여관·부산 가게쓰 주인 겸업,민단 제도화기(1906~07),4 상업·경영직,경제(극장)
OH0783,니시야마 쓰루키치,O110,직위,기타,사무원,1907,72-1,,대구물어 단독 전거,미대조,,권상장 사무원·당시 중개업,민단 제도화기(1906~07),3 집행간부·사무회계직,경제
OH0784,시부사와 슈조,O111,소속,,경리,1904경,96-1,,대구물어 단독 전거,미대조,,'들었다'는 전문 서술,민회기(1903~05),,경제
OH0785,시부사와 에이치,O111,직위,회장,이사 겸 회장,1905,4-3,,대구물어 단독 전거,미대조,,경부철도회사,민회기(1903~05),1 대표직,경제
OH0786,오구라 다케노스케,O111,소속,,경리,1904경,96-1,,대구물어 단독 전거,미대조,,'들었다'는 전문 서술,민회기(1903~05),,경제
OH0787,후지나와 분준,O111,소속,,철도의,1904경,96-1,,대구물어 단독 전거,미대조,,,민회기(1903~05),,경제
OH0788,후지나와 분준,O111,직위,기타,철도촉탁의,1905,6-2,,대구물어 단독 전거,미대조,,병원 운영 겸,민회기(1903~05),5 전문직능직,경제
OH0789,쓰지 소노지로,O112,직위,기타,사변사(농상공부 탈곡기배부사무국 경상북도 사변사),1904~,33-1,,대구물어 단독 전거,미대조,,고등관 대우 한국 관원,민회기(1903~05),3 집행간부·사무회계직,기관(관청)
OH0790,히다카(출장원),O112,직위,기타,출장원,,32-3,,대구물어 단독 전거,미대조,,전남에서 살해됨,,3 집행간부·사무회계직,기관(관청)
OH0791,오구라 다케노스케,O113,직위,평의원·의원,평의원,1905,63-2,,대구물어 단독 전거,미확인,,1905-08 취임·3~4개월 재임 후 사퇴,민회기(1903~05),2 의결직,행정·자치
OH0792,가게야마 히데키,,직위,사장,은행장,,53-1,,대구물어 단독 전거,미대조,,미매핑:시즈오카 농공은행; 전직,,4 상업·경영직,관외:일본 본국
OH0793,가게야마 히데키,,직위,평의원·의원,대의사·중의원,,51-1;53-1,,대구물어 단독 전거,미대조,,미매핑:일본 중의원; 전직(시즈오카현 선출),,2 의결직,관외:일본 본국
OH0794,가미모리 겐자부로,,소속,,출자자,,43-1,,대구물어 단독 전거,미대조,,미매핑:만한매약상회(부산),,,관외:기업·언론
OH0795,가쓰라 다로,,직위,기타,육군대장,1907,80-2,,대구물어 단독 전거,미대조,,미매핑:일본육군 — 황태자 수행,민단 제도화기(1906~07),9 경찰·헌병·군,관외:일본군
OH0796,가와노 데쓰지로,,직위,기타,전임 부관(대위),,111-3,,대구물어 단독 전거,미대조,,미매핑:보병 제47연대; 전임,,9 경찰·헌병·군,관외:일본군
OH0797,가와우치,,직위,기타,재무관보,1907,78-3,,대구물어 단독 전거,미대조,,미매핑(재무관서 불명) — 신규인물후보,민단 제도화기(1906~07),8 행정관직,불명
OH0798,가와이 아사오,,직위,기타,경영,1931,114-3,,대구물어 단독 전거,미대조,,미매핑:조선민보(O032 후신)·집필 시점 현재,시기외,4 상업·경영직,관외:기업·언론
OH0799,가토,,직위,기타,궁중 고문,1906~,44-1,,대구물어 단독 전거,미대조,,"미매핑:한국 궁중; 신규인물후보(성만 표기, 가토 이치로와 별개 추정)",민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0800,고가 쇼지,,직위,기자,기자,~1908,99-4,,대구물어 단독 전거,미대조,,미매핑:부산일보 — 전 부산일보 기자,확장기(1908~10),5 전문직능직,관외:기업·언론
OH0801,고미야 미호마쓰,,직위,기타,궁내부차관,1907~,83-3,,대구물어 단독 전거,미대조,,미매핑:궁내부,민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0802,고영희,,직위,기타,탁지부대신,1907~,74-1,,대구물어 단독 전거,미대조,,미매핑:탁지부 — 양위 반대(76-1),민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0803,고의경,,직위,기타,궁내부 예식과장,1907,75-1,,대구물어 단독 전거,미대조,,미매핑:궁내부 — 신규인물후보,민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0804,고토 진키치,,직위,부회장,부회장,1909~,110-1,,대구물어 단독 전거,미대조,,미매핑:부산일본인상업회의소,확장기(1908~10),1 대표직,관외:일본 본국
OH0805,구노 주키치,,직위,기타,서기장,1907,64-2,,대구물어 단독 전거,미대조,,미매핑:부산상업회의소;당시 재임,민단 제도화기(1906~07),3 집행간부·사무회계직,관외:결사·자치
OH0806,구노 주키치,,직위,주필,편집국장,1914~1928,64-2,,대구물어 단독 전거,미대조,,미매핑:조선민보(O032 후신);1928-06-30 병사,시기외,5 전문직능직,관외:기업·언론
OH0807,구라토미 유자부로,,직위,기타,법부차관,1907~,83-3,,대구물어 단독 전거,미대조,,미매핑:법부,민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0808,구로카와 엔지,,소속,,야마구치 상회의 구로카와 엔지,,73-4,,대구물어 단독 전거,미대조,,미매핑:야마구치상회 — 자영·고용 여부 불명,,,관외:일본 본국
OH0809,권중현,,직위,기타,농상공부대신,1905,38-2,,대구물어 단독 전거,미대조,,미매핑:한국정부 내각,민회기(1903~05),8 행정관직,관외:한국 관청
OH0810,기우치 주시로,,직위,기타,내부차관,1907~,83-3,,대구물어 단독 전거,미대조,,미매핑:내부 — 신협약 제5조 추천 임명,민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0811,기쿠치 겐조,,직위,사장,사장,,45-1,,대구물어 단독 전거,미대조,,미매핑:대동신보; 원문표기 기쿠치 나가후(병합맵 적용),,4 상업·경영직,관외:기업·언론
OH0812,기쿠카와 게이운,,직위,이사·간사,금융조합 이사,1910~,30-1,,대구물어 단독 전거,미대조,,미매핑:금융조합(함창); 한일병합 후,확장기(1908~10),3 집행간부·사무회계직,관외:기업·언론
OH0813,김승문,,직위,기타,비서감승,,61-1,,대구물어 단독 전거,미대조,,신규인물후보;미매핑:한국 궁중 비서감,,8 행정관직,관외:한국 관청
OH0814,김영필,,직위,기타,탁지부 기수,1907,78-2,,대구물어 단독 전거,미대조,,미매핑:탁지부,민단 제도화기(1906~07),5 전문직능직,관외:한국 관청
OH0815,나가에 요시마사,,직위,기타,경성지국장,,30-2,,대구물어 단독 전거,미대조,,미매핑:오사카마이니치신문; 현재(1930),,8 행정관직,관외:일본 본국
OH0816,나가타 기겐,,직위,평의원·의원,시회의원,,43-2,,대구물어 단독 전거,미대조,,미매핑:도쿄시회,,2 의결직,관외:일본 본국
OH0817,나가하마 모리조,,직위,기타,총세무사,1907~,83-3,,대구물어 단독 전거,미대조,,미매핑:총세무사,민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0818,나마타메 신,,직위,기타,연대장(대좌),,111-3,,대구물어 단독 전거,미대조,,미매핑:보병 제47연대,,9 경찰·헌병·군,관외:일본군
OH0819,나이토,,직위,기타,부관,1907,81-1,,대구물어 단독 전거,미대조,,미매핑:한국주차군(하세가와 대장과 병기),민단 제도화기(1906~07),9 경찰·헌병·군,관외:일본군
OH0820,나카이 긴조,,소속,,재직,,45-1,,대구물어 단독 전거,미대조,,미매핑:한성신보,,,관외:기업·언론
OH0821,나카자와 덴노스케,,직위,지배인,대구지점장,,58-1,,대구물어 단독 전거,미대조,,미매핑:다카세상점(부산),,4 상업·경영직,관외:기업·언론
OH0822,나카하라 후사이치,,직위,기타,순회기사,,66-3,,대구물어 단독 전거,미대조,,미매핑:야마구치현 군농회;대구 이주 전(기록 인용),,5 전문직능직,관외:일본 본국
OH0823,노구치 히로키,,직위,지배인,지배인,,110-1,,대구물어 단독 전거,미대조,,미매핑:제일은행 부산지점(역임),,4 상업·경영직,관외:기업·언론
OH0824,노구치 히로키,,직위,회장,회장,1909~,110-1,,대구물어 단독 전거,미대조,,미매핑:부산일본인상업회의소,확장기(1908~10),1 대표직,관외:일본 본국
OH0825,노무라,,직위,기타,참모장,1909,103-1,,대구물어 단독 전거,미대조,,"신규인물후보 — 미매핑:제2함대, 인물참조의 노무라 후사요시와 동일인 여부 불명",확장기(1908~10),9 경찰·헌병·군,관외:일본군
OH0826,노사카,,직위,기타,총무,1930,91-2,,대구물어 단독 전거,미대조,,미매핑:조선민보 — 집필 시점 현직,시기외,3 집행간부·사무회계직,관외:기업·언론
OH0827,노세 다쓰고로,,직위,기타,인천영사,~1899,113-1,,대구물어 단독 전거,미대조,,미매핑:인천영사관,시기외,8 행정관직,관외:영사관
OH0828,노세 다쓰고로,,직위,기타,장관,1910~,113-1,,대구물어 단독 전거,미대조,,미매핑:전라남도·한일병합 직후 임명·광주 관사에서 사망,확장기(1908~10),8 행정관직,관외:한국 관청
OH0829,노즈,,직위,기타,군부 고문,1906~,44-1,,대구물어 단독 전거,미대조,,미매핑:한국 군부; 신규인물후보(성만 표기),민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0830,니시모토 민조,,직위,기타,대장성 관리,,58-1,,대구물어 단독 전거,미대조,,미매핑:대장성(일본);대구 이주(1904) 전 경력,,8 행정관직,관외:일본 본국
OH0831,다니 히코이치,,직위,평의원·의원,귀족원 의원,,97-3,,대구물어 단독 전거,미대조,,미매핑:귀족원(일본); 당선 서술·후쿠오카현 거액 납세자,,2 의결직,관외:일본 본국
OH0832,다무라 곤조,,직위,사장,주인,,97-3,,대구물어 단독 전거,미대조,,미매핑:야마토(大和)양행 정미소; 구루메 출신,,4 상업·경영직,관외:일본 본국
OH0833,다와라 마고이치,,직위,기타,학부차관,1907~,83-3,,대구물어 단독 전거,미대조,,미매핑:학부,민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0834,다케자키 로쿠지로,,직위,기타,부윤,1911,79-2,,대구물어 단독 전거,미대조,,미매핑:대구부 — 성만 '다케자키' 표기,시기외,8 행정관직,관외:한국 관청
OH0835,다케카와 세이지,,직위,지배인,지배인,,110-1,,대구물어 단독 전거,미대조,,미매핑:제일은행 부산지점(역임),,4 상업·경영직,관외:기업·언론
OH0836,다하타,,직위,기타,원무 담당(의학사),,67-3,,대구물어 단독 전거,미대조,,신규인물후보;성만 표기;후지나와 개업 동인의원 원무,,5 전문직능직,관외:기업·언론
OH0837,데와 시게토,,직위,기타,사령장관(중장),1909,103-1,,대구물어 단독 전거,미대조,,미매핑:제2함대,확장기(1908~10),8 행정관직,관외:일본군
OH0838,도고 헤이하치로,,직위,기타,해군대장,1907,80-2,,대구물어 단독 전거,미대조,,미매핑:일본해군 — 황태자 수행,민단 제도화기(1906~07),9 경찰·헌병·군,관외:일본군
OH0839,도미오카,,직위,기타,연습함대 사령관(중장),1907,75-1,,대구물어 단독 전거,미대조,,미매핑:연습함대 — 신규인물후보,민단 제도화기(1906~07),9 경찰·헌병·군,관외:일본군
OH0840,도카노 시게오,,직위,사장,사장,1909,110-3,,대구물어 단독 전거,미대조,,미매핑:대한일보(경성),확장기(1908~10),4 상업·경영직,관외:한국 관청
OH0841,마루야마 시게토시,,직위,기타,경무 고문,1906~,44-1,,대구물어 단독 전거,미대조,,"미매핑:한국 경무; 원문 성만 표기(丸山), 인물참조 마루야마 시게토시로 판독",민단 제도화기(1906~07),9 경찰·헌병·군,관외:한국 관청
OH0842,마루야마 시게토시,,직위,기타,경시총감,1907~,83-3,,대구물어 단독 전거,미대조,,미매핑:경시청,민단 제도화기(1906~07),9 경찰·헌병·군,관외:일본 본국
OH0843,마스다 노부유키,,소속,,탁지부 근무(화폐주조 담당),1904~,32-1,,대구물어 단독 전거,미대조,,미매핑:탁지부(전환국),민회기(1903~05),,관외:한국 관청
OH0844,마스다 노부유키,,직위,기타,소유주,,32-1,,대구물어 단독 전거,미대조,,미매핑:마스다은행,,4 상업·경영직,관외:기업·언론
OH0845,마스다 노부유키,,직위,평의원·의원,의원,,32-1,,대구물어 단독 전거,미대조,,미매핑:오사카상업회의소; 초빙 당시,,2 의결직,관외:일본 본국
OH0846,마쓰시타 나오미,,직위,기타,후쿠오카 시장,,63-3,,대구물어 단독 전거,미대조,,미매핑:후쿠오카시;대구 부임 전 역임,,8 행정관직,관외:일본 본국
OH0847,마쓰시타 나오미,,직위,기타,법무보좌관,1907,84-3,,대구물어 단독 전거,미대조,,성만 '마쓰시타' 표기 — 소속 기관 미기재,민단 제도화기(1906~07),7 사법,불명
OH0848,마쓰이 시게루,,직위,기타,경무국장,1907~,83-3,,대구물어 단독 전거,미대조,,미매핑:경무국,민단 제도화기(1906~07),9 경찰·헌병·군,관외:한국 관청
OH0849,마에카와 도모지,,직위,기타,경영,,33-2,,대구물어 단독 전거,미대조,,미매핑:곤도(近藤) 지점,,4 상업·경영직,관외:기업·언론
OH0850,마치다 사타오,,직위,기타,운영(공장주),1912무렵,73-4,,대구물어 단독 전거,미대조,,미매핑:자구리제사공장,시기외,4 상업·경영직,관외:기업·언론
OH0851,마키 신이치,,직위,기타,요정 도쿄관 경영,,26-3,,대구물어 단독 전거,미대조,,미매핑:도쿄관·저자 회고 기억,,4 상업·경영직,관외:일본 본국
OH0852,메가타 다네타로,,직위,기타,한국 재정고문,1904~,15-3,,대구물어 단독 전거,미대조,,미매핑:한국정부(재정고문),민회기(1903~05),8 행정관직,관외:한국 관청
OH0853,메가타 다네타로,,직위,기타,재정 고문,1904~,31-1;44-1,,대구물어 단독 전거,미대조,,미매핑:한국정부(재정); 남작,민회기(1903~05),8 행정관직,관외:한국 관청
OH0854,메가타 다네타로,,직위,기타,재정고문,1904~,61-1,,대구물어 단독 전거,미대조,,미매핑:한국정부 재정고문;1904-10 취임,민회기(1903~05),8 행정관직,관외:한국 관청
OH0855,메가타 다네타로,,직위,기타,재정고문,~1908,94-1,,대구물어 단독 전거,미대조,,미매핑:한국정부(탁지부) — 사퇴,확장기(1908~10),8 행정관직,관외:한국 관청
OH0856,무타,,직위,기타,참모장,1907,81-1,,대구물어 단독 전거,미대조,,미매핑:한국주차군(하세가와 대장과 병기),민단 제도화기(1906~07),9 경찰·헌병·군,관외:일본군
OH0857,미즈타 야스지로,,직위,기타,대위,,111-3,,대구물어 단독 전거,미대조,,미매핑:보병 제47연대,,9 경찰·헌병·군,관외:일본군
OH0858,민영기,,직위,기타,탁지부대신,1905,38-2,,대구물어 단독 전거,미대조,,미매핑:한국정부 내각,민회기(1903~05),8 행정관직,관외:한국 관청
OH0859,박제순,,직위,기타,총리대신·참정대신,1905~1906,38-2;44-1,,대구물어 단독 전거,미대조,,"미매핑:한국정부 내각; 38-2 총리대신, 44-1 참정대신 표기",민회기(1903~05),8 행정관직,관외:한국 관청
OH0860,박제순,,직위,기타,내각 수반(박제순 내각),~1907,61-2,,대구물어 단독 전거,미대조,,미매핑:한국 내각;1907-05 붕괴,민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0861,박제순,,직위,기타,참정대신,~1907,74-1,,대구물어 단독 전거,미대조,,미매핑:의정부 — 1907-05 사임,민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0862,박중양,,직위,기타,기사(技師),1906,47-2,,대구물어 단독 전거,미대조,,미매핑:한국 군부; 특파대사 수행 자격,민단 제도화기(1906~07),5 전문직능직,관외:한국 관청
OH0863,박중양,,직위,기타,경무관,1906,47-3,,대구물어 단독 전거,미대조,,미매핑:한국정부(경무); 귀국 직후,민단 제도화기(1906~07),9 경찰·헌병·군,관외:한국 관청
OH0864,박중양,,직위,기타,충청남북도 도장관,1910,57-1,,대구물어 단독 전거,미대조,,미매핑:충청남북도;한일병합 무렵 영전,확장기(1908~10),8 행정관직,관외:한국 관청
OH0865,박중양,,직위,기타,평안남도 관찰사,1907~1908,71-3,,대구물어 단독 전거,미대조,,미매핑:평안남도관찰부;1907-06 임명,민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0866,박중양,,직위,기타,평안남도 관찰사,1907~1908,92-3,,대구물어 단독 전거,미대조,,미매핑:평안남도관찰부,민단 제도화기(1906~07),8 행정관직,관외:한국 관청
OH0867,사사모토 레이도,,소속,,시내판매부,,34-2,,대구물어 단독 전거,미대조,,미매핑:조선민보(O032 대구신문 후신); 현재(1930); 사카이 만지로의 사위,,,관외:기업·언론
OH0868,사카모토 도시스케,,소속,,마쓰마에 대구지점 근무,1904~,4-1,,대구물어 단독 전거,미대조,,미매핑:마쓰마에 대구지점,민회기(1903~05),,관외:기업·언론
OH0869,사카타 분키치,,직위,이사·간사,상치위원,1909~,110-1,,대구물어 단독 전거,미대조,,미매핑:부산일본인상업회의소,확장기(1908~10),3 집행간부·사무회계직,관외:일본 본국
OH0870,사토 료헤이,,소속,,사토 잡화점의 사토 료헤이,,73-4,,대구물어 단독 전거,미대조,,미매핑:사토잡화점,,,관외:기업·언론
OH0871,사토 스스무,,직위,기타,군의총감,,67-2,,대구물어 단독 전거,미대조,,미매핑:일본 육군;동아동인회가 낙성식에 파견,,9 경찰·헌병·군,관외:일본 본국
